Text,Href,URL
YARN-7370,https://issues.apache.org/jira/browse/YARN-7370,https://github.com/apache/hadoop/blob/rel/release-2.9.0/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager/monitor/capacity/ProportionalCapacityPreemptionPolicy.java
YARN-7453,https://issues.apache.org/jira/browse/YARN-7453,https://github.com/apache/hadoop/blob/rel/release-2.9.0/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager/recovery/ZKRMStateStore.java
YARN-7207,https://issues.apache.org/jira/browse/YARN-7207,https://github.com/apache/hadoop/blob/rel/release-2.9.0/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager/rmapp/attempt/RMAppAttemptImpl.java
YARN-6432,https://issues.apache.org/jira/browse/YARN-6432,https://github.com/apache/hadoop/blob/rel/release-2.9.0/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager/scheduler/SchedulerNode.java
YARN-7289,https://issues.apache.org/jira/browse/YARN-7289,https://github.com/apache/hadoop/blob/rel/release-2.9.0/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager/scheduler/capacity/CapacityScheduler.java
YARN-7382,https://issues.apache.org/jira/browse/YARN-7382,https://github.com/apache/hadoop/blob/rel/release-2.9.0/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager/scheduler/fair/FSAppAttempt.java
YARN-7146,https://issues.apache.org/jira/browse/YARN-7146,https://github.com/apache/hadoop/blob/rel/release-2.9.0/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager/scheduler/fair/FairScheduler.java
YARN-6957,https://issues.apache.org/jira/browse/YARN-6957,https://github.com/apache/hadoop/blob/rel/release-2.9.0/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-sharedcachemanager/src/main/java/org/apache/hadoop/yarn/server/sharedcachemanager/SharedCacheManager.java
YARN-7727,https://issues.apache.org/jira/browse/YARN-7727,https://github.com/apache/hadoop/blob/rel/release-2.9.1/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager/monitor/capacity/QueuePriorityContainerCandidateSelector.java
HDFS-13484,https://issues.apache.org/jira/browse/HDFS-13484,https://github.com/apache/hadoop/blob/rel/release-2.9.2/hadoop-hdfs-project/hadoop-hdfs-rbf/src/main/java/org/apache/hadoop/hdfs/server/federation/metrics/FederationMetrics.java
HDFS-13478,https://issues.apache.org/jira/browse/HDFS-13478,https://github.com/apache/hadoop/blob/rel/release-2.9.2/hadoop-hdfs-project/hadoop-hdfs-rbf/src/main/java/org/apache/hadoop/hdfs/server/federation/store/StateStoreService.java
HADOOP-14987,https://issues.apache.org/jira/browse/HADOOP-14987,https://github.com/apache/hadoop/blob/rel/release-3.0.0/hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/crypto/key/kms/KMSClientProvider.java
HDFS-11742,https://issues.apache.org/jira/browse/HDFS-11742,https://github.com/apache/hadoop/blob/rel/release-3.0.0/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/balancer/Dispatcher.java
HDFS-12293,https://issues.apache.org/jira/browse/HDFS-12293,https://github.com/apache/hadoop/blob/rel/release-3.0.0/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/datanode/BlockReceiver.java
HDFS-12642,https://issues.apache.org/jira/browse/HDFS-12642,https://github.com/apache/hadoop/blob/rel/release-3.0.0/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/datanode/BlockRecoveryWorker.java
HDFS-12191,https://issues.apache.org/jira/browse/HDFS-12191,https://github.com/apache/hadoop/blob/rel/release-3.0.0/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/FSDirAttrOp.java
MAPREDUCE-6971,https://issues.apache.org/jira/browse/MAPREDUCE-6971,https://github.com/apache/hadoop/blob/rel/release-3.0.0/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-app/src/main/java/org/apache/hadoop/mapred/LocalContainerLauncher.java
MAPREDUCE-6971,https://issues.apache.org/jira/browse/MAPREDUCE-6971,https://github.com/apache/hadoop/blob/rel/release-3.0.0/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-app/src/main/java/org/apache/hadoop/mapred/TaskAttemptListenerImpl.java
MAPREDUCE-6971,https://issues.apache.org/jira/browse/MAPREDUCE-6971,https://github.com/apache/hadoop/blob/rel/release-3.0.0/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-app/src/main/java/org/apache/hadoop/mapred/YarnChild.java
MAPREDUCE-6971,https://issues.apache.org/jira/browse/MAPREDUCE-6971,https://github.com/apache/hadoop/blob/rel/release-3.0.0/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-app/src/main/java/org/apache/hadoop/mapreduce/v2/app/MRAppMaster.java
MAPREDUCE-6983,https://issues.apache.org/jira/browse/MAPREDUCE-6983,https://github.com/apache/hadoop/blob/rel/release-3.0.0/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core/src/main/java/org/apache/hadoop/mapred/Queue.java
MAPREDUCE-6975,https://issues.apache.org/jira/browse/MAPREDUCE-6975,https://github.com/apache/hadoop/blob/rel/release-3.0.0/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core/src/main/java/org/apache/hadoop/mapred/Task.java
MAPREDUCE-6983,https://issues.apache.org/jira/browse/MAPREDUCE-6983,https://github.com/apache/hadoop/blob/rel/release-3.0.0/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core/src/main/java/org/apache/hadoop/mapreduce/task/reduce/ShuffleSchedulerImpl.java
MAPREDUCE-6997,https://issues.apache.org/jira/browse/MAPREDUCE-6997,https://github.com/apache/hadoop/blob/rel/release-3.0.0/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-hs/src/main/java/org/apache/hadoop/mapreduce/v2/hs/JobHistoryServer.java
YARN-7589,https://issues.apache.org/jira/browse/YARN-7589,https://github.com/apache/hadoop/blob/rel/release-3.0.0/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-api/src/main/java/org/apache/hadoop/yarn/util/resource/ResourceUtils.java
YARN-7407,https://issues.apache.org/jira/browse/YARN-7407,https://github.com/apache/hadoop/blob/rel/release-3.0.0/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-applications/hadoop-yarn-applications-distributedshell/src/main/java/org/apache/hadoop/yarn/applications/distributedshell/ApplicationMaster.java
YARN-7039,https://issues.apache.org/jira/browse/YARN-7039,https://github.com/apache/hadoop/blob/rel/release-3.0.0/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-applications/hadoop-yarn-applications-distributedshell/src/main/java/org/apache/hadoop/yarn/applications/distributedshell/Client.java
YARN-7407,https://issues.apache.org/jira/browse/YARN-7407,https://github.com/apache/hadoop/blob/rel/release-3.0.0/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-applications/hadoop-yarn-applications-distributedshell/src/test/java/org/apache/hadoop/yarn/applications/distributedshell/ContainerLaunchFailAppMaster.java
YARN-7407,https://issues.apache.org/jira/browse/YARN-7407,https://github.com/apache/hadoop/blob/rel/release-3.0.0/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-applications/hadoop-yarn-applications-unmanaged-am-launcher/src/main/java/org/apache/hadoop/yarn/applications/unmanagedamlauncher/UnmanagedAMLauncher.java
YARN-7407,https://issues.apache.org/jira/browse/YARN-7407,https://github.com/apache/hadoop/blob/rel/release-3.0.0/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-applications/hadoop-yarn-applications-unmanaged-am-launcher/src/test/java/org/apache/hadoop/yarn/applications/unmanagedamlauncher/TestUnmanagedAMLauncher.java
MAPREDUCE-6838,https://issues.apache.org/jira/browse/MAPREDUCE-6838,https://github.com/apache/hadoop/blob/rel/release-3.0.0/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-nodemanager/src/main/java/org/apache/hadoop/yarn/server/nodemanager/timelineservice/NMTimelinePublisher.java
YARN-7172,https://issues.apache.org/jira/browse/YARN-7172,https://github.com/apache/hadoop/blob/rel/release-3.0.0/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager/monitor/capacity/QueuePriorityContainerCandidateSelector.java
YARN-7509,https://issues.apache.org/jira/browse/YARN-7509,https://github.com/apache/hadoop/blob/rel/release-3.0.0/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager/scheduler/capacity/CapacityScheduler.java
YARN-7437,https://issues.apache.org/jira/browse/YARN-7437,https://github.com/apache/hadoop/blob/rel/release-3.0.0/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager/scheduler/capacity/ParentQueue.java
YARN-7437,https://issues.apache.org/jira/browse/YARN-7437,https://github.com/apache/hadoop/blob/rel/release-3.0.0/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager/scheduler/capacity/allocator/AbstractContainerAllocator.java
YARN-7290,https://issues.apache.org/jira/browse/YARN-7290,https://github.com/apache/hadoop/blob/rel/release-3.0.0/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager/scheduler/fair/FSAppAttempt.java
YARN-7727,https://issues.apache.org/jira/browse/YARN-7727,https://github.com/apache/hadoop/blob/rel/release-3.0.1/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager/monitor/capacity/QueuePriorityContainerCandidateSelector.java
HADOOP-15441,https://issues.apache.org/jira/browse/HADOOP-15441,https://github.com/apache/hadoop/blob/rel/release-3.0.3/hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/crypto/key/kms/KMSClientProvider.java
HADOOP-14987,https://issues.apache.org/jira/browse/HADOOP-14987,https://github.com/apache/hadoop/blob/rel/release-3.1.0/hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/crypto/key/kms/KMSClientProvider.java
HDFS-13347,https://issues.apache.org/jira/browse/HDFS-13347,https://github.com/apache/hadoop/blob/rel/release-3.1.0/hadoop-hdfs-project/hadoop-hdfs-rbf/src/main/java/org/apache/hadoop/hdfs/server/federation/metrics/FederationMetrics.java
HDFS-13215,https://issues.apache.org/jira/browse/HDFS-13215,https://github.com/apache/hadoop/blob/rel/release-3.1.0/hadoop-hdfs-project/hadoop-hdfs-rbf/src/main/java/org/apache/hadoop/hdfs/server/federation/store/StateStoreService.java
HDFS-13073,https://issues.apache.org/jira/browse/HDFS-13073,https://github.com/apache/hadoop/blob/rel/release-3.1.0/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/qjournal/server/JournalNodeSyncer.java
HDFS-12963,https://issues.apache.org/jira/browse/HDFS-12963,https://github.com/apache/hadoop/blob/rel/release-3.1.0/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/datanode/ShortCircuitRegistry.java
HDFS-12840,https://issues.apache.org/jira/browse/HDFS-12840,https://github.com/apache/hadoop/blob/rel/release-3.1.0/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/FSEditLog.java
MAPREDUCE-7022,https://issues.apache.org/jira/browse/MAPREDUCE-7022,https://github.com/apache/hadoop/blob/rel/release-3.1.0/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-common/src/main/java/org/apache/hadoop/mapred/LocalJobRunner.java
MAPREDUCE-6998,https://issues.apache.org/jira/browse/MAPREDUCE-6998,https://github.com/apache/hadoop/blob/rel/release-3.1.0/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-jobclient/src/test/java/org/apache/hadoop/mapred/ReliabilityTest.java
MAPREDUCE-6998,https://issues.apache.org/jira/browse/MAPREDUCE-6998,https://github.com/apache/hadoop/blob/rel/release-3.1.0/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-jobclient/src/test/java/org/apache/hadoop/mapreduce/TestLocalRunner.java
HADOOP-15297,https://issues.apache.org/jira/browse/HADOOP-15297,https://github.com/apache/hadoop/blob/rel/release-3.1.0/hadoop-tools/hadoop-aws/src/main/java/org/apache/hadoop/fs/s3a/S3AFileSystem.java
YARN-7940,https://issues.apache.org/jira/browse/YARN-7940,https://github.com/apache/hadoop/blob/rel/release-3.1.0/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-registry/src/main/java/org/apache/hadoop/registry/client/impl/zk/CuratorService.java
YARN-6903,https://issues.apache.org/jira/browse/YARN-6903,https://github.com/apache/hadoop/blob/rel/release-3.1.0/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-registry/src/main/java/org/apache/hadoop/registry/client/impl/zk/RegistryOperationsService.java
YARN-5764,https://issues.apache.org/jira/browse/YARN-5764,https://github.com/apache/hadoop/blob/rel/release-3.1.0/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-nodemanager/src/main/java/org/apache/hadoop/yarn/server/nodemanager/containermanager/linux/resources/ResourceHandlerModule.java
YARN-7738,https://issues.apache.org/jira/browse/YARN-7738,https://github.com/apache/hadoop/blob/rel/release-3.1.0/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager/scheduler/capacity/LeafQueue.java
HDFS-13682,https://issues.apache.org/jira/browse/HDFS-13682,https://github.com/apache/hadoop/blob/rel/release-3.1.1/hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/crypto/key/kms/KMSClientProvider.java
HDFS-13484,https://issues.apache.org/jira/browse/HDFS-13484,https://github.com/apache/hadoop/blob/rel/release-3.1.1/hadoop-hdfs-project/hadoop-hdfs-rbf/src/main/java/org/apache/hadoop/hdfs/server/federation/metrics/FederationMetrics.java
HDFS-13478,https://issues.apache.org/jira/browse/HDFS-13478,https://github.com/apache/hadoop/blob/rel/release-3.1.1/hadoop-hdfs-project/hadoop-hdfs-rbf/src/main/java/org/apache/hadoop/hdfs/server/federation/store/StateStoreService.java
HDFS-13692,https://issues.apache.org/jira/browse/HDFS-13692,https://github.com/apache/hadoop/blob/rel/release-3.1.1/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/blockmanagement/BlockManager.java
YARN-8372,https://issues.apache.org/jira/browse/YARN-8372,https://github.com/apache/hadoop/blob/rel/release-3.1.1/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-applications/hadoop-yarn-applications-distributedshell/src/main/java/org/apache/hadoop/yarn/applications/distributedshell/ApplicationMaster.java
YARN-8411,https://issues.apache.org/jira/browse/YARN-8411,https://github.com/apache/hadoop/blob/rel/release-3.1.1/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-applications/hadoop-yarn-services/hadoop-yarn-services-core/src/main/java/org/apache/hadoop/yarn/service/client/ServiceClient.java
YARN-8600,https://issues.apache.org/jira/browse/YARN-8600,https://github.com/apache/hadoop/blob/rel/release-3.1.1/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-registry/src/main/java/org/apache/hadoop/registry/server/dns/RegistryDNS.java
YARN-8155,https://issues.apache.org/jira/browse/YARN-8155,https://github.com/apache/hadoop/blob/rel/release-3.1.1/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-nodemanager/src/main/java/org/apache/hadoop/yarn/server/nodemanager/timelineservice/NMTimelinePublisher.java
YARN-8459,https://issues.apache.org/jira/browse/YARN-8459,https://github.com/apache/hadoop/blob/rel/release-3.1.1/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager/scheduler/capacity/CapacityScheduler.java
YARN-8459,https://issues.apache.org/jira/browse/YARN-8459,https://github.com/apache/hadoop/blob/rel/release-3.1.1/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager/scheduler/capacity/ParentQueue.java
YARN-8459,https://issues.apache.org/jira/browse/YARN-8459,https://github.com/apache/hadoop/blob/rel/release-3.1.1/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager/scheduler/capacity/allocator/AbstractContainerAllocator.java
YARN-8197,https://issues.apache.org/jira/browse/YARN-8197,https://github.com/apache/hadoop/blob/rel/release-3.1.1/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-web-proxy/src/main/java/org/apache/hadoop/yarn/server/webproxy/amfilter/AmIpFilter.java
HADOOP-15997,https://issues.apache.org/jira/browse/HADOOP-15997,https://github.com/apache/hadoop/blob/rel/release-3.1.2/hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/crypto/key/kms/KMSClientProvider.java
HADOOP-15107,https://issues.apache.org/jira/browse/HADOOP-15107,https://github.com/apache/hadoop/blob/rel/release-3.1.2/hadoop-tools/hadoop-aws/src/main/java/org/apache/hadoop/fs/s3a/Invoker.java
HADOOP-15107,https://issues.apache.org/jira/browse/HADOOP-15107,https://github.com/apache/hadoop/blob/rel/release-3.1.2/hadoop-tools/hadoop-aws/src/main/java/org/apache/hadoop/fs/s3a/commit/AbstractS3ACommitter.java
YARN-8665,https://issues.apache.org/jira/browse/YARN-8665,https://github.com/apache/hadoop/blob/rel/release-3.1.2/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-applications/hadoop-yarn-services/hadoop-yarn-services-api/src/main/java/org/apache/hadoop/yarn/service/client/ApiServiceClient.java
HDFS-14611,https://issues.apache.org/jira/browse/HDFS-14611,https://github.com/apache/hadoop/blob/rel/release-3.1.3/hadoop-hdfs-project/hadoop-hdfs-client/src/main/java/org/apache/hadoop/hdfs/protocol/datatransfer/sasl/SaslDataTransferClient.java
HDFS-14340,https://issues.apache.org/jira/browse/HDFS-14340,https://github.com/apache/hadoop/blob/rel/release-3.1.3/hadoop-hdfs-project/hadoop-hdfs-nfs/src/main/java/org/apache/hadoop/hdfs/nfs/nfs3/RpcProgramNfs3.java
HDFS-14521,https://issues.apache.org/jira/browse/HDFS-14521,https://github.com/apache/hadoop/blob/rel/release-3.1.3/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/FSDirAttrOp.java
HADOOP-16191,https://issues.apache.org/jira/browse/HADOOP-16191,https://github.com/apache/hadoop/blob/rel/release-3.1.3/hadoop-tools/hadoop-aliyun/src/main/java/org/apache/hadoop/fs/aliyun/oss/AliyunOSSFileSystemStore.java
HADOOP-16158,https://issues.apache.org/jira/browse/HADOOP-16158,https://github.com/apache/hadoop/blob/rel/release-3.1.3/hadoop-tools/hadoop-distcp/src/main/java/org/apache/hadoop/tools/mapred/RetriableFileCopyCommand.java
HDFS-14759,https://issues.apache.org/jira/browse/HDFS-14759,https://github.com/apache/hadoop/blob/rel/release-3.1.4/hadoop-hdfs-project/hadoop-hdfs-client/src/main/java/org/apache/hadoop/hdfs/protocol/datatransfer/sasl/SaslDataTransferClient.java
HDFS-15197,https://issues.apache.org/jira/browse/HDFS-15197,https://github.com/apache/hadoop/blob/rel/release-3.1.4/hadoop-hdfs-project/hadoop-hdfs-client/src/main/java/org/apache/hadoop/hdfs/server/namenode/ha/ObserverReadProxyProvider.java
HDFS-14942,https://issues.apache.org/jira/browse/HDFS-14942,https://github.com/apache/hadoop/blob/rel/release-3.1.4/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/qjournal/server/JournalNodeSyncer.java
HDFS-14847,https://issues.apache.org/jira/browse/HDFS-14847,https://github.com/apache/hadoop/blob/rel/release-3.1.4/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/blockmanagement/DatanodeAdminManager.java
HADOOP-16625,https://issues.apache.org/jira/browse/HADOOP-16625,https://github.com/apache/hadoop/blob/rel/release-3.1.4/hadoop-hdfs-project/hadoop-hdfs/src/test/java/org/apache/hadoop/hdfs/server/namenode/TestSaveNamespace.java
MAPREDUCE-7277,https://issues.apache.org/jira/browse/MAPREDUCE-7277,https://github.com/apache/hadoop/blob/rel/release-3.1.4/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core/src/main/java/org/apache/hadoop/mapred/IndexCache.java
HADOOP-14445,https://issues.apache.org/jira/browse/HADOOP-14445,https://github.com/apache/hadoop/blob/rel/release-3.2.0/hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/crypto/key/kms/LoadBalancingKMSClientProvider.java
HADOOP-10571,https://issues.apache.org/jira/browse/HADOOP-10571,https://github.com/apache/hadoop/blob/rel/release-3.2.0/hadoop-hdfs-project/hadoop-hdfs-nfs/src/main/java/org/apache/hadoop/hdfs/nfs/nfs3/RpcProgramNfs3.java
HDFS-13695,https://issues.apache.org/jira/browse/HDFS-13695,https://github.com/apache/hadoop/blob/rel/release-3.2.0/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/qjournal/server/JournalNode.java
HDFS-13073,https://issues.apache.org/jira/browse/HDFS-13073,https://github.com/apache/hadoop/blob/rel/release-3.2.0/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/qjournal/server/JournalNodeSyncer.java
HDFS-13167,https://issues.apache.org/jira/browse/HDFS-13167,https://github.com/apache/hadoop/blob/rel/release-3.2.0/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/blockmanagement/DatanodeAdminManager.java
HDFS-13768,https://issues.apache.org/jira/browse/HDFS-13768,https://github.com/apache/hadoop/blob/rel/release-3.2.0/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/datanode/DataNode.java
HDFS-11695,https://issues.apache.org/jira/browse/HDFS-11695,https://github.com/apache/hadoop/blob/rel/release-3.2.0/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/FSDirAttrOp.java
HDFS-13051,https://issues.apache.org/jira/browse/HDFS-13051,https://github.com/apache/hadoop/blob/rel/release-3.2.0/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/FSEditLogAsync.java
HDFS-13695,https://issues.apache.org/jira/browse/HDFS-13695,https://github.com/apache/hadoop/blob/rel/release-3.2.0/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/FSImage.java
HDFS-13695,https://issues.apache.org/jira/browse/HDFS-13695,https://github.com/apache/hadoop/blob/rel/release-3.2.0/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/JournalSet.java
HDFS-13695,https://issues.apache.org/jira/browse/HDFS-13695,https://github.com/apache/hadoop/blob/rel/release-3.2.0/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/SecondaryNameNode.java
HDFS-13695,https://issues.apache.org/jira/browse/HDFS-13695,https://github.com/apache/hadoop/blob/rel/release-3.2.0/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/ha/BootstrapStandby.java
HADOOP-15684,https://issues.apache.org/jira/browse/HADOOP-15684,https://github.com/apache/hadoop/blob/rel/release-3.2.0/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/ha/EditLogTailer.java
HDFS-13695,https://issues.apache.org/jira/browse/HDFS-13695,https://github.com/apache/hadoop/blob/rel/release-3.2.0/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/tools/DFSZKFailoverController.java
HDFS-13840,https://issues.apache.org/jira/browse/HDFS-13840,https://github.com/apache/hadoop/blob/rel/release-3.2.0/hadoop-hdfs-project/hadoop-hdfs/src/test/java/org/apache/hadoop/hdfs/MiniDFSCluster.java
HDFS-13695,https://issues.apache.org/jira/browse/HDFS-13695,https://github.com/apache/hadoop/blob/rel/release-3.2.0/hadoop-hdfs-project/hadoop-hdfs/src/test/java/org/apache/hadoop/hdfs/server/namenode/NNThroughputBenchmark.java
HDFS-13051,https://issues.apache.org/jira/browse/HDFS-13051,https://github.com/apache/hadoop/blob/rel/release-3.2.0/hadoop-hdfs-project/hadoop-hdfs/src/test/java/org/apache/hadoop/hdfs/server/namenode/TestEditLogRace.java
MAPREDUCE-6983,https://issues.apache.org/jira/browse/MAPREDUCE-6983,https://github.com/apache/hadoop/blob/rel/release-3.2.0/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core/src/main/java/org/apache/hadoop/mapred/IndexCache.java
MAPREDUCE-7063,https://issues.apache.org/jira/browse/MAPREDUCE-7063,https://github.com/apache/hadoop/blob/rel/release-3.2.0/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core/src/main/java/org/apache/hadoop/mapreduce/lib/input/CombineFileInputFormat.java
HADOOP-15552,https://issues.apache.org/jira/browse/HADOOP-15552,https://github.com/apache/hadoop/blob/rel/release-3.2.0/hadoop-tools/hadoop-distcp/src/main/java/org/apache/hadoop/tools/mapred/RetriableFileCopyCommand.java
YARN-8696,https://issues.apache.org/jira/browse/YARN-8696,https://github.com/apache/hadoop/blob/rel/release-3.2.0/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-common/src/main/java/org/apache/hadoop/yarn/server/uam/UnmanagedApplicationManager.java
YARN-8858,https://issues.apache.org/jira/browse/YARN-8858,https://github.com/apache/hadoop/blob/rel/release-3.2.0/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager/scheduler/capacity/CapacityScheduler.java
YARN-8391,https://issues.apache.org/jira/browse/YARN-8391,https://github.com/apache/hadoop/blob/rel/release-3.2.0/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager/scheduler/fair/AllocationFileLoaderService.java
HDFS-14611,https://issues.apache.org/jira/browse/HDFS-14611,https://github.com/apache/hadoop/blob/rel/release-3.2.1/hadoop-hdfs-project/hadoop-hdfs-client/src/main/java/org/apache/hadoop/hdfs/protocol/datatransfer/sasl/SaslDataTransferClient.java
