"url","branch_name","version_2","version2_2","version3_2"
"https://github.com/apache/kafka/blob/1.1.0/tools/src/main/java/org/apache/kafka/trogdor/coordinator/Coordinator.java","Kafka/1.1.0",1,1,0
"https://github.com/apache/kafka/blob/1.1.0/tools/src/main/java/org/apache/kafka/trogdor/coordinator/NodeManager.java","Kafka/1.1.0",1,1,0
"https://github.com/apache/kafka/blob/2.0.0/clients/src/main/java/org/apache/kafka/clients/NetworkClient.java","Kafka/2.0.0",2,0,0
"https://github.com/apache/kafka/blob/2.0.0/clients/src/main/java/org/apache/kafka/clients/admin/KafkaAdminClient.java","Kafka/2.0.0",2,0,0
"https://github.com/apache/kafka/blob/2.0.0/clients/src/main/java/org/apache/kafka/clients/consumer/internals/AbstractCoordinator.java","Kafka/2.0.0",2,0,0
"https://github.com/apache/kafka/blob/2.0.0/clients/src/main/java/org/apache/kafka/common/network/SslTransportLayer.java","Kafka/2.0.0",2,0,0
"https://github.com/apache/kafka/blob/2.0.0/streams/src/main/java/org/apache/kafka/streams/processor/DefaultPartitionGrouper.java","Kafka/2.0.0",2,0,0
"https://github.com/apache/kafka/blob/2.0.0/streams/src/main/java/org/apache/kafka/streams/processor/internals/AssignedTasks.java","Kafka/2.0.0",2,0,0
"https://github.com/apache/kafka/blob/2.0.0/tools/src/main/java/org/apache/kafka/trogdor/coordinator/NodeManager.java","Kafka/2.0.0",2,0,0
"https://github.com/apache/kafka/blob/2.0.0/tools/src/main/java/org/apache/kafka/trogdor/coordinator/TaskManager.java","Kafka/2.0.0",2,0,0
"https://github.com/apache/kafka/blob/2.1.0/clients/src/main/java/org/apache/kafka/clients/consumer/KafkaConsumer.java","Kafka/2.1.0",2,1,0
"https://github.com/apache/kafka/blob/2.1.0/clients/src/main/java/org/apache/kafka/clients/consumer/internals/AbstractCoordinator.java","Kafka/2.1.0",2,1,0
"https://github.com/apache/kafka/blob/2.2.0/clients/src/main/java/org/apache/kafka/clients/consumer/KafkaConsumer.java","Kafka/2.2.0",2,2,0
"https://github.com/apache/kafka/blob/2.2.0/clients/src/main/java/org/apache/kafka/common/security/oauthbearer/OAuthBearerLoginModule.java","Kafka/2.2.0",2,2,0
"https://github.com/apache/kafka/blob/2.2.0/streams/src/main/java/org/apache/kafka/streams/KafkaStreams.java","Kafka/2.2.0",2,2,0
"https://github.com/apache/kafka/blob/2.2.0/streams/src/main/java/org/apache/kafka/streams/processor/internals/StreamThread.java","Kafka/2.2.0",2,2,0
"https://github.com/apache/kafka/blob/2.3.0/clients/src/main/java/org/apache/kafka/clients/consumer/KafkaConsumer.java","Kafka/2.3.0",2,3,0
"https://github.com/apache/kafka/blob/2.3.0/clients/src/main/java/org/apache/kafka/clients/consumer/internals/ConsumerCoordinator.java","Kafka/2.3.0",2,3,0
"https://github.com/apache/kafka/blob/2.4.0/clients/src/main/java/org/apache/kafka/clients/consumer/internals/AbstractCoordinator.java","Kafka/2.4.0",2,4,0
"https://github.com/apache/kafka/blob/2.4.0/clients/src/main/java/org/apache/kafka/clients/consumer/internals/ConsumerCoordinator.java","Kafka/2.4.0",2,4,0
"https://github.com/apache/kafka/blob/2.4.0/connect/runtime/src/main/java/org/apache/kafka/connect/runtime/WorkerSourceTask.java","Kafka/2.4.0",2,4,0
"https://github.com/apache/kafka/blob/2.4.0/streams/src/main/java/org/apache/kafka/streams/processor/internals/AbstractTask.java","Kafka/2.4.0",2,4,0
"https://github.com/apache/kafka/blob/2.4.0/streams/src/main/java/org/apache/kafka/streams/processor/internals/AssignedStreamsTasks.java","Kafka/2.4.0",2,4,0
"https://github.com/apache/kafka/blob/2.4.0/streams/src/main/java/org/apache/kafka/streams/processor/internals/AssignedTasks.java","Kafka/2.4.0",2,4,0
"https://github.com/apache/kafka/blob/2.4.0/streams/src/main/java/org/apache/kafka/streams/processor/internals/StreamTask.java","Kafka/2.4.0",2,4,0
"https://github.com/apache/kafka/blob/2.4.0/streams/src/main/java/org/apache/kafka/streams/processor/internals/TaskManager.java","Kafka/2.4.0",2,4,0
"https://github.com/apache/kafka/blob/2.4.1/clients/src/main/java/org/apache/kafka/clients/NetworkClient.java","Kafka/2.4.1",2,4,1
"https://github.com/apache/kafka/blob/2.4.1/clients/src/main/java/org/apache/kafka/common/metrics/Metrics.java","Kafka/2.4.1",2,4,1
"https://github.com/apache/kafka/blob/2.4.1/connect/api/src/main/java/org/apache/kafka/connect/data/Values.java","Kafka/2.4.1",2,4,1
"https://github.com/apache/kafka/blob/2.4.1/streams/src/main/java/org/apache/kafka/streams/processor/internals/AssignedStandbyTasks.java","Kafka/2.4.1",2,4,1
"https://github.com/apache/kafka/blob/2.5.0/clients/src/main/java/org/apache/kafka/clients/admin/KafkaAdminClient.java","Kafka/2.5.0",2,5,0
"https://github.com/apache/kafka/blob/2.5.0/clients/src/main/java/org/apache/kafka/common/network/SslTransportLayer.java","Kafka/2.5.0",2,5,0
"https://github.com/apache/kafka/blob/2.5.0/streams/src/main/java/org/apache/kafka/streams/kstream/internals/KStreamSessionWindowAggregate.java","Kafka/2.5.0",2,5,0
"https://github.com/apache/kafka/blob/2.5.0/streams/src/main/java/org/apache/kafka/streams/kstream/internals/KStreamWindowAggregate.java","Kafka/2.5.0",2,5,0
"https://github.com/apache/kafka/blob/2.5.0/streams/src/main/java/org/apache/kafka/streams/processor/internals/AssignedStandbyTasks.java","Kafka/2.5.0",2,5,0
